Entity,Code,Year,gas_reserves
Yemen,YEM,2000,3.24684E+11
Yemen,YEM,2001,3.24684E+11
Yemen,YEM,2002,3.24684E+11
Yemen,YEM,2003,3.24684E+11
Yemen,YEM,2004,3.24684E+11
Yemen,YEM,2005,3.24684E+11
Yemen,YEM,2006,3.24684E+11
Yemen,YEM,2007,3.24684E+11
Yemen,YEM,2008,3.24684E+11
Yemen,YEM,2009,3.23712E+11
Yemen,YEM,2010,3.15892E+11
Yemen,YEM,2011,3.04113E+11
Yemen,YEM,2012,2.94602E+11
Yemen,YEM,2013,2.81657E+11
Yemen,YEM,2014,2.69528E+11
Yemen,YEM,2015,2.66938E+11
Yemen,YEM,2016,2.66435E+11
Yemen,YEM,2017,2.66134E+11
Yemen,YEM,2018,2.66033E+11
Yemen,YEM,2019,2.65933E+11
Yemen,YEM,2020,2.65831E+11
