Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Argentina,ARG,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.444679213709009,0.760544047764938,2.16969549390515,3.21958426280575,3.35688000456005,2.62183855162084,0.577056274949527,-2.06940281826581,-5.07813931802431,1.46082229558715,2.71800069885624,9.85543506813875,3.722523138301,7.82977850975357,5.01507838599295,5.6342542143168,5.45217570634782,4.56490954976077,3.00929601702897,5.32258741050417,2.9450304007775,6.9460061935652,-0.52437566428037,2.63712454374637,-1.89140929409746,-6.40012823679032,-1.89824864578428,7.09699188796182
Armenia,ARM,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,661399566.133279,646969488.551217,608931365.244962,594257193.103613,580201394.433364,588386710.459661,612487014.506567,635110544.386573,663950357.803265,742784876.888483,821993675.152591,975134752.891781,1107999680.02113,1166273271.51068,1150350146.95135,1139825588.19361,1184612935.78581,1253732477.57673,1243167236.12536,1337647946.07089,1321596170.72231,1383711190.80395,1350502122.06014,1322141577.61572,1282477330.2552,1447916905.79509,1581125261.21604,1713939783.15818
Armenia,ARM,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247642621300,242239681200,227997366800,222503032300,217240230500,220304993800,229328680500,237799430300,248597694100,278115081100,307772606500,365112012000,414859578400,436678499500,430716529600,426775902100,443545275300,469425160000,465469300000,500844966800,494834827200,518092064100,505657854500,495039039600,480187868400,542132103400,592008256945.673,641736950529.109
Armenia,ARM,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,413148198.739571,383116883.116883,236068937.217891,206549907.44696,151809366.862208,166257454.313992,181144333.880784,188167549.93885,213841427.1556,225711135.199791,206423416.109696,219077937.520268,217887154.443185,263436943.863711,334636423.282407,475836210.300098,591560338.851708,865225908.27677,1095754346.6765,1062288852.80441,1115281652.73022,1207955202.25589,1158563982.83569,1327354216.30039,1403108724.32618,1383711190.80395,1418893741.82342,1420015976.25438,1431005207.37683,1711204048.07958,1892287440.98523,2189146832.88008
Armenia,ARM,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9210000,14750000,57530000,725300000,21593000000,59135000000,75001000000,92315000000,107883000000,120769000000,111370800000,121601400000,124925600000,152469400000,178511800000,217784000000,246113000000,295975700000,335267300000,385911800000,416736700000,449964400000,465469300000,543718400000,583580700000,661300900000,681761700000,685465000000,691158200000,822139600000,925345400000,1102826500000
Armenia,ARM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3064997018485,18.5092232400552,18.5466971855959,17.1936819797033,11.5430460348078,11.3229912230238,11.3430091616755,11.4771831087164,11.2920970499034,12.230469548754,10.7986680994975,10.3413384803578,9.16904182303383,9.38479580771821,9.3562321018201,9.71001179777312,9.26564058035311,9.39819198234112,9.39590568718206,12.2837259772012,12.0437077284519,11.9102932556784,10.9099638916146,11.9350654316666,12.0858534859076,13.1115978061212,13.4541585167703,12.3185519874739,11.4866903221706,12.5645600985114,14.9686182373692,15.793103571729
Armenia,ARM,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.18174887329057,-5.87943078914522,-2.40982366468278,-2.36527194510508,1.41077151913626,4.09599734638427,3.69371584118106,4.54091239258953,11.8735562318315,10.6637602256946,18.6304447793667,13.6252888880577,5.2593509312596,-1.36529962130641,-0.914900457537499,3.92931585815515,5.83477857643635,-0.842703020008557,7.60000000000001,-1.19999999968053,4.70000000436511,-2.40000001188977,-2.09999999119958,-3.00000000242406,12.8999999950853,9.20000000606365,8.39999999999992
Aruba,ABW,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,688826815.642458,..,..,..,..,..,..
Aruba,ABW,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263687150.837989,278212290.502793,361452513.96648,365921787.709497,376536312.849162,401117318.435754,470949720.670391,488268156.424581,499441340.782123,516201117.318436,539106145.251397,551396648.044693,573184357.541899,603910614.52514,634078212.290503,649162011.173184,662569832.402235,684357541.899441,714525139.664804,692737430.167598,688826815.642458,700558659.217877,711731843.575419,754189944.134078,740102655.191369,702104794.531603,675350387.350737
Aruba,ABW,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,472000000,498000000,647000000,655000000,674000000,718000000,843000000,874000000,894000000,924000000,965000000,987000000,1026000000,1081000000,1135000000,1162000000,1186000000,1225000000,1279000000,1240000000,1233000000,1254000000,1274000000,1350000000,1324783752.79255,1256767582.21157,1208877193.35782
Aruba,ABW,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.9661590524535,20.1619433198381,23.5959153902261,21.9724924521972,21.8547341115435,21.413659409484,24.8306332842415,24.8861047835991,24.4329051653457,22.8939544103072,22.8456439393939,22.3252657769735,21.4062174003755,21.2418942817842,24.8304528549552,26.4571948998178,25.1164760694621,26.1696218756676,26.192914192095,24.8198558847078,23.2466063348416,23.4787492978843,23.0171635049684,23.5519888346127,21.9682157929625,26.900165527301,21.604164950248
Aruba,ABW,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,32157258568.0979,33337355349.3744,34625766533.5538,36040670761.6826,37160929516.1807,40545186524.3602,44616444675.4266,47000876426.0419,51304669693.8298,52946806935.0413,56952167512.3137,59912256229.4054,62479989277.2408,64470550471.8459,66096781402.1417,71971512233.7085,77893204554.6456,78391602296.6739,80728315114.5418,83399060461.6414,85282064696.7206,89156387569.782,90496304903.5935,92798175326.122,97123177008.4642,105703495582.47,110295117333.496,114031585511.954,118321744798.957,121803712002.762,125030420788.537,129033509035.679,132322328178.364,135687649102.12,137162391357.027,143073479470.687,149111060628.296,152259752746.247,158448065135.868,165596815727.452,170776970982.362,173990803230.73,179879168043.081,184888141094.803,193164724874.654,199059906677.399,205160355635.294,211495612040.042,218054314240.988,227072435086.867,230769516209.723,237953866640.024,246999255447.472,248352049318.692,252391494847.927,257946584574.424,270219439611.025,283438341425.427,293494159697.717,308223403605.742,329915824478.001,351434033373.564
Australia,AUS,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,42455000000,44013000000,45714000000,47582000000,49061000000,53529000000,58904000000,62052000000,67734000000,69902000000,75190000000,79098000000,82488000000,85116000000,87263000000,95019000000,102837000000,103495000000,106580000000,110106000000,112592000000,117707000000,119476000000,122515000000,128225000000,139553000000,145615000000,150548000000,156212000000,160809000000,165069000000,170354000000,174696000000,179139000000,181086000000,188890000000,196861000000,201018000000,209188000000,218626000000,225465000000,229708000000,237482000000,244095000000,255022000000,262805000000,270859000000,279223000000,287882000000,299788000000,304669000000,314154000000,326096000000,327882000000,333215000000,340549000000,356752000000,374204000000,387480000000,406926000000,435565000000,463974000000
Australia,AUS,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,2064060925.0756,2227573076.49233,2384365550.45358,2515399260.83548,2705790122.07414,3087691790.79404,3496472169.33587,3888453354.239,4449546421.77176,4787770187.03102,5442938738.94053,6286258259.60354,7498831775.70093,9324791800.12812,12851879145.1732,16338932131.64,18782301777.3856,19263592567.1025,21131288066.7719,23421560831.5347,25819498607.2423,31504702194.3574,34421273309.0588,33065044454.8432,35447382720.5216,34767201043.1848,35446978175.7135,36698650079.4071,43592112922.0023,53328719159.6776,54941131204.3093,60736205949.2975,63464585095.7471,60479201798.7634,60729159460.3943,68605583605.5836,74556904400.607,79564877132.5716,72975649460.761,72717759117.6839,76806506311.6247,70090157776.1082,72352971954.7928,85809551543.3896,112080665813.06,127411667418.433,136414345612.459,154696553348.512,190247985675.918,170436607274.334,215429401920.197,259842255742.877,291073417199.423,295898225094.901,274271550537.042,257946584574.424,239729218226.816,262936873067.35,284167893961.708,282072664854.813,288495776913.795,346275095156.355
Australia,AUS,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1843000000,1989000000,2129000000,2246000000,2416000000,2757000000,3122000000,3472000000,3973000000,4275000000,4860000000,5613000000,6419000000,7278000000,8720000000,11965000000,14900000000,16794000000,18735000000,20618000000,23173000000,27135000000,31196000000,35330000000,39141000000,45326000000,50675000000,55459000000,59913000000,65493000000,71396000000,77384000000,82523000000,86074000000,87784000000,92398000000,98266000000,101668000000,107588000000,116043000000,122299000000,130606000000,138281000000,147335000000,157563000000,169483000000,182195000000,197037000000,212507000000,231487000000,244577000000,263558000000,282283000000,288412000000,298764000000,310026000000,329340000000,348628000000,366605000000,394394000000,430378000000,463974000000
Australia,AUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.0937217841449,11.3178559235234,11.9687429727906,11.6784525790349,11.3688767587408,11.8872073470444,12.8045279304405,12.7736286376513,13.6019719949331,13.0522394895124,13.1689472971142,13.9032002377886,14.4091766184789,14.6082977057867,14.4461747457009,16.7915684293252,17.8766391918319,17.456654608956,17.8330065297264,17.3623801062728,17.214789281708,17.8101432818971,17.7395141479392,18.65265825458,18.3172347953052,19.2473629677441,19.4259800200872,19.3672866452014,18.4591921619373,17.7834799608993,17.6413611789241,18.6314826407281,19.4956637191139,19.3757808367193,18.8126980997426,18.63569256089,18.5783320225059,18.2649812801368,18.2593937748209,18.6748054355733,18.4697052072007,18.4759851519884,18.290314985834,18.3550643208994,18.2444825270374,18.3239524026787,18.2394904815678,18.1052923685362,18.0220039299395,18.3536159446776,18.7556603939979,18.5813199774676,18.8166588453621,18.7707370917502,18.689138037917,19.0984442233591,19.8692277341455,19.8216084801925,19.8956928528982,20.2605243055502,21.7420714928382,22.3019497514683
Australia,AUS,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,3.66976798963607,3.86476722786449,4.08627553922211,3.1083182716153,9.10703002384787,10.0412860318706,5.34428901263072,9.15683620189517,3.20075589807188,7.56487654144374,5.19749966750898,4.28582265038307,3.18591795170207,2.52243996428403,8.88807398324604,8.2278281185868,0.639847525696013,2.98082032948453,3.30831300431601,2.2578242784226,4.54295154185023,1.5028842804591,2.54360708426798,4.66065379749419,8.83447065704817,4.34386935429549,3.38770044294887,3.76225522756862,2.94279568791129,2.64910546051527,3.2016914138936,2.54881012479895,2.54327517516143,1.08686550667359,4.30955457627869,4.21991635343322,2.11164222471693,4.06431264861853,4.51173107444021,3.12817322733801,1.88188854145876,3.38429658522995,2.78463209843271,4.47653577500564,3.05189356212405,3.06462966838529,3.08795351086728,3.10110556795107,4.13572227509881,1.62815055972887,3.11321466903426,3.80132037153753,0.547691477356366,1.62649977735893,2.20098134837868,4.7579056171065,4.89191371036462,3.54779745807099,5.01858160421182,7.03788895278257,6.52233306165554
Austria,AUT,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,29516183921.6183,30483350746.4277,31737737173.2332,32684389104.6949,34548384075.0996,35922932966.9855,37452815882.5847,38849482913.9453,39179202407.2168,40613893554.8519,41426548505,42209559489.7363,43579009060.3769,44378668286.0371,44655812401.4734,45285468733.4933,46050102856.2222,46082805748.6734,46885817922.289,47660332257.3089,48666293200.339,50128455887.146,51654750638.057,53637913949.9921,55224005898.1433,56674129260.5742,57308748443.7539,58864241135.8945,60639228763.1874,62615992404.7695,62761127785.9921,62543596688.6562,63042111925.5429,63684297986.6367,64663554063.9023,66125292916.7851,68286435410.5312,69241038111.3671,71781500872.1601,73544672187.1679,73554979561.9218,73606549721.0781,73644395205.7773,74202657711.8242,74825882197.6171,75483956483.3046,76868917044.1562,77471826348.9218,78462022223.289,79464689022.5468,79088686199.0429,85277360485.7578
Austria,AUT,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,26602831000,27474535000,28605109000,29458323000,31138335000,32377211000,33756089000,35014900000,35312075000,36605157000,37337600000,38043325000,39277605000,39998335000,40248124000,40815631000,41504793000,41534268000,42258020000,42956087000,43862756000,45180598000,46556242000,48343660000,49773199000,51080190000,51652170000,53054130000,54653920000,56435570000,56566380000,56370320000,56819630000,57398430000,58281030000,59598490000,61546320000,62406700000,64696410000,66285550000,66294840000,66341320000,66375430000,66878590000,67440300000,68033420000,69281680000,69825080000,70717540000,71621240000,71282350000,76860180000
Austria,AUT,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,2200707065.36121,2570373939.86122,3142297160.54527,4334861901.74995,5401043875.14723,6725931895.39385,7381284037.73874,8768401465.32345,10956079787.7381,12955362840.9676,14388328015.3159,12761089510.9729,13076647576.0265,13231553546.8056,12501642252.94,12890566640.0638,18604377647.589,23284168480.6269,24685796277.7221,24206603224.129,29922915406.0269,31557191514.4372,36069773353.3684,36744077842.1862,39576137814.7211,47218575133.0695,46419911619.4437,41708591723.9824,42676478434.8599,43112181376.9229,37918506810.4785,37479596921.9646,40389198287.6393,49778590783.1136,56949430492.726,61152075452.7626,64761790915.5176,72952026143.7336,83265614843.7969,83100634573.6406,80387163344.6668,85890543203.113,81310035240.3516,85676589242.6552,87644371858.0507,75483956483.3046,77786398661.4399,81321127498.106,87992483572.3215,86520557765.3332,91699981035.2065,104192667870.657
Austria,AUT,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,4158236000,4667285000,5278745000,6168075000,7336778000,8513012000,9622980000,10531727000,11561951000,12586135000,13527906000,14769685000,16211120000,17272470000,18178638000,19382256000,20641557000,21393494000,22150565000,23274649000,24725305000,26776277000,28805321000,31059769000,32852152000,34597050000,35715480000,36991350000,38391760000,40451430000,41054560000,41847210000,42713960000,44006660000,45782880000,49154050000,51578410000,53231080000,56614180000,59579640000,60636760000,61704960000,63286700000,64509770000,65972390000,68033420000,70273900000,71985910000,74509630000,77286760000,80283920000,88094290000
Austria,AUT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,14.3153988801848,14.3930114246765,14.2445709952115,14.6867464368584,15.348540291242,16.7899777326513,17.1817693745386,17.0109076954887,17.6562142158354,17.5220942244756,17.5341440555041,17.9647048904059,18.3466781011049,18.3463214751647,18.3887310915946,18.5778439047332,18.7854382881422,18.7520822565685,18.5135052492305,18.1859860514548,17.9756738660758,18.1577955514132,18.4899116879537,19.3004158667799,19.4443661360991,19.5896579303121,19.5657433008979,19.6007911245516,19.5530546720414,19.8436668661919,19.2197165554154,18.9761681528468,18.8386965201083,18.979639912386,18.8913590714454,19.3462734216739,19.2582902718553,18.7447920696102,19.2721309580265,20.6842134754264,20.4925476679965,19.89656808887,19.8606923693557,19.9159427520344,19.8028420386289,19.7616905815254,19.6511011570073,19.4892640109278,19.3393825159642,19.4593875451778,21.069545841713,21.6901584338563
Austria,AUT,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,3.27673396865168,4.11498866131856,2.98273290970505,5.70301303302297,3.97861992299846,4.25879177795765,3.72913757870469,0.848710120548674,3.66186920479751,2.00092844841507,1.89011880785053,3.24440621317932,1.83496422452438,0.624498494749844,1.4100209987427,1.68847567246971,0.0710158944775401,1.74254184520599,1.65191601499551,2.11068806150803,3.00446693317676,3.04476713654832,3.83926606447315,2.95703511070531,2.62589310363595,1.11976874009278,2.714232528856,3.01539201566401,3.25987596132171,0.231786442486538,-0.346601638641189,0.797068386342332,1.01866203634202,1.53767272031658,2.26052971266979,3.2682539440177,1.39793898319185,3.66901310275981,2.45630321682455,0.0140151209426591,0.0701110372994407,0.0514159199726407,0.758051586257153,0.839895099463078,0.879474142315502,1.83477473277105,0.784334329075165,1.2781367382608,1.27790078670722,-0.473169691002269,7.82498051761762
